Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2020-01-31,AAPL,Technology,1,0.8958721170310595,0.009381225359145,0.2515214219991186,0.0304977641949917,0.2019806204490291,49.36886013354261,0.0176791037538897,0.5747464163757898,Final Score=0.896; ML Score=0.009; Momentum Score=0.252; 20D Return=0.03; 60D Return=0.202; RSI=49.369; Volatility=0.018
2020-04-30,MS,Finance,4,0.2451483211146849,0.0332968702836739,-0.0895853586523286,0.2469955489770863,-0.2700851541827604,43.142137600552005,0.037014466101272,-0.1541963678496763,Final Score=0.245; ML Score=0.033; Momentum Score=-0.09; 20D Return=0.247; 60D Return=-0.27; RSI=43.142; Volatility=0.037
2020-04-30,JNJ,Healthcare,5,0.2330164448464064,0.0189628818434629,0.0755926183857955,0.1648163661976769,-0.0102903216001033,66.10602484922535,0.0204956145179349,0.5971223021582734,Final Score=0.233; ML Score=0.019; Momentum Score=0.076; 20D Return=0.165; 60D Return=-0.01; RSI=66.106; Volatility=0.02
2020-04-30,META,Technology,6,0.1277295556665653,0.0096396356804934,0.0891190921135689,0.2826441032909077,-0.024400681849633,72.5826118524035,0.0322274319044196,0.0059972363968707,Final Score=0.128; ML Score=0.01; Momentum Score=0.089; 20D Return=0.283; 60D Return=-0.024; RSI=72.583; Volatility=0.032
2020-04-30,AAPL,Technology,7,0.1132723355688446,0.0076935043143718,0.0803198944932256,0.2195424985549405,-0.0785636438169435,66.33335934078073,0.0280203410031195,0.3335003875268791,Final Score=0.113; ML Score=0.008; Momentum Score=0.08; 20D Return=0.22; 60D Return=-0.079; RSI=66.333; Volatility=0.028
2020-04-30,GOOGL,Technology,8,0.0393212357764322,0.0115086870655414,0.047910895426942,0.2219399263920218,-0.0682920567330814,68.55093003516038,0.0326311580411617,-0.4846527252256409,Final Score=0.039; ML Score=0.012; Momentum Score=0.048; 20D Return=0.222; 60D Return=-0.068; RSI=68.551; Volatility=0.033
2020-04-30,PFE,Healthcare,9,-0.0010573585835651,0.0083448301517585,0.0607777756949452,0.2081889630961371,0.0177765953122948,68.53932471469912,0.0199649072459749,0.1105806938430045,Final Score=-0.001; ML Score=0.008; Momentum Score=0.061; 20D Return=0.208; 60D Return=0.018; RSI=68.539; Volatility=0.02
2020-04-30,ABBV,Healthcare,10,-0.0560518899617624,0.0154150846703184,0.0170400155458297,0.1195859302406054,-0.0256045951455852,57.07682638298773,0.0206545439900971,0.887313677612158,Final Score=-0.056; ML Score=0.015; Momentum Score=0.017; 20D Return=0.12; 60D Return=-0.026; RSI=57.077; Volatility=0.021
2020-05-29,NVDA,Technology,1,2.023001133891932,0.0383498838551165,0.3642654987731461,0.2146571138268416,0.2478295537872847,67.13411182959534,0.0273286875268343,0.0140972328057302,Final Score=2.023; ML Score=0.038; Momentum Score=0.364; 20D Return=0.215; 60D Return=0.248; RSI=67.134; Volatility=0.027
2020-05-29,JPM,Finance,2,0.7294375361651522,0.0395885296156273,-0.1353422412590652,0.0161862509167263,-0.1880684288902544,55.67873986976459,0.0326847404194192,0.0733392948907294,Final Score=0.729; ML Score=0.04; Momentum Score=-0.135; 20D Return=0.016; 60D Return=-0.188; RSI=55.679; Volatility=0.033
2020-05-29,META,Technology,3,0.2324959500243232,0.0162321024936589,0.1131424183718297,0.0995554147604982,0.1738110282948852,63.12319324413193,0.0182866101812031,-0.2088592513922361,Final Score=0.232; ML Score=0.016; Momentum Score=0.113; 20D Return=0.1; 60D Return=0.174; RSI=63.123; Volatility=0.018
