Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2020-04-30,BAC,Finance,3,-0.4456982609564353,-0.0012212589778259,-0.1204363602863014,0.2164895639957418,-0.2846519928276427,46.25346445628416,0.0436681029696425,-0.2483172072784272,Final Score=-0.446; ML Score=-0.001; Momentum Score=-0.12; 20D Return=0.216; 60D Return=-0.285; RSI=46.253; Volatility=0.044
2020-05-29,JPM,Finance,1,0.7294375361651522,0.0395885296156273,-0.1353422412590652,0.0161862509167263,-0.1880684288902544,55.67873986976459,0.0326847404194192,0.0733392948907294,Final Score=0.729; ML Score=0.04; Momentum Score=-0.135; 20D Return=0.016; 60D Return=-0.188; RSI=55.679; Volatility=0.033
2020-05-29,GS,Finance,2,0.1942148746802436,0.02281530528463,-0.0229883995162338,0.0712572645005709,-0.0586854444650341,56.86032308637114,0.035765260846053,-0.2176582550500398,Final Score=0.194; ML Score=0.023; Momentum Score=-0.023; 20D Return=0.071; 60D Return=-0.059; RSI=56.86; Volatility=0.036
2020-05-29,V,Finance,3,-0.1276597561601823,0.0109265803721699,0.0492780500459686,0.0924351172763267,0.0048896610214617,63.54417492827721,0.0165201645787664,0.2226598979909484,Final Score=-0.128; ML Score=0.011; Momentum Score=0.049; 20D Return=0.092; 60D Return=0.005; RSI=63.544; Volatility=0.017
2020-06-30,JPM,Finance,1,0.4661244507281163,0.0836400382091414,-0.0896398001585998,-0.0492267535788862,0.1190957066434823,32.14285227717052,0.03442091260498,0.0344492072844424,Final Score=0.466; ML Score=0.084; Momentum Score=-0.09; 20D Return=-0.049; 60D Return=0.119; RSI=32.143; Volatility=0.034
2020-06-30,BAC,Finance,2,0.1158144639236513,0.0503965817273335,-0.0716488830397798,-0.0438808432323754,0.1857213772256487,36.36363304506509,0.0400528949284521,-0.0687046169261135,Final Score=0.116; ML Score=0.05; Momentum Score=-0.072; 20D Return=-0.044; 60D Return=0.186; RSI=36.364; Volatility=0.04
2020-06-30,V,Finance,3,-0.0698549220313236,0.0259114822604743,0.0770267136845795,-0.0162456835989542,0.2721105723055552,41.470243029738455,0.0200020108415628,0.1271382973417785,Final Score=-0.07; ML Score=0.026; Momentum Score=0.077; 20D Return=-0.016; 60D Return=0.272; RSI=41.47; Volatility=0.02
2020-07-31,JPM,Finance,1,0.9828161004034576,0.0597637517952017,-0.0771785863615312,0.0429526826056727,0.0705661125896508,46.86139873463038,0.0204104734969267,-0.020209237738291,Final Score=0.983; ML Score=0.06; Momentum Score=-0.077; 20D Return=0.043; 60D Return=0.071; RSI=46.861; Volatility=0.02
2020-07-31,BAC,Finance,2,0.0837822868663097,0.0232497705717142,-0.0480981416706985,0.0682695655962475,0.1131990485957434,56.35356923068277,0.0224226963229815,0.003236937685306,Final Score=0.084; ML Score=0.023; Momentum Score=-0.048; 20D Return=0.068; 60D Return=0.113; RSI=56.354; Volatility=0.022
2020-07-31,MS,Finance,3,-0.3481295063980943,-0.0105413615648415,0.0529000016024967,0.0228081216092579,0.3104558195151121,43.40551096105968,0.0221437370070181,0.0276086332770109,Final Score=-0.348; ML Score=-0.011; Momentum Score=0.053; 20D Return=0.023; 60D Return=0.31; RSI=43.406; Volatility=0.022
2020-08-31,GS,Finance,1,-0.2751234834444143,0.0205371314052307,0.0528979307981249,0.0274838043247598,-0.0598843757406818,40.02577717544707,0.0126564000900085,-0.17612376264402,Final Score=-0.275; ML Score=0.021; Momentum Score=0.053; 20D Return=0.027; 60D Return=-0.06; RSI=40.026; Volatility=0.013
2020-08-31,BAC,Finance,2,-0.3258843567668492,0.0205920017879258,0.0283982773575969,0.0300120050767989,-0.0843116608955405,38.056673752945,0.0156713165213821,0.0634824303152385,Final Score=-0.326; ML Score=0.021; Momentum Score=0.028; 20D Return=0.03; 60D Return=-0.084; RSI=38.057; Volatility=0.016
2020-08-31,V,Finance,3,-0.4316302291192927,0.009169802850947,0.1240067648381316,0.1116996317533884,0.0620209651067475,76.58939120034329,0.0102228825361468,0.2690005170208713,Final Score=-0.432; ML Score=0.009; Momentum Score=0.124; 20D Return=0.112; 60D Return=0.062; RSI=76.589; Volatility=0.01
2020-09-30,MS,Finance,1,-0.3137508284637594,0.0179183421087417,0.0575195447544491,-0.0804489009058055,0.0181090074807102,41.431090166983886,0.0203835515752525,0.3250995103737364,Final Score=-0.314; ML Score=0.018; Momentum Score=0.058; 20D Return=-0.08; 60D Return=0.018; RSI=41.431; Volatility=0.02
2020-09-30,V,Finance,2,-0.3874273334097991,0.0142878706929239,0.0528589020960465,-0.0627138715727086,0.0297116599543445,47.24078989499067,0.0166234207665266,0.6609413258365828,Final Score=-0.387; ML Score=0.014; Momentum Score=0.053; 20D Return=-0.063; 60D Return=0.03; RSI=47.241; Volatility=0.017
2020-09-30,GS,Finance,3,-0.4911563835524081,0.0099662119419279,0.0417606475449847,-0.0218534281438871,0.0080758457334593,51.15108642872486,0.0209068749274347,0.2815833333333333,Final Score=-0.491; ML Score=0.01; Momentum Score=0.042; 20D Return=-0.022; 60D Return=0.008; RSI=51.151; Volatility=0.021
2020-10-30,GS,Finance,1,0.061829029597233,0.0245570499944499,-0.0215458394923727,-0.0543271682938383,-0.0744675971303167,15.089052870987077,0.016299316926019,0.0216687143974085,Final Score=0.062; ML Score=0.025; Momentum Score=-0.022; 20D Return=-0.054; 60D Return=-0.074; RSI=15.089; Volatility=0.016
2020-10-30,V,Finance,2,-0.046511682188438,0.0257866598659097,-0.0533346408369097,-0.0980343459833734,-0.0858278270961298,16.698093985589125,0.0161374804370451,-0.3904666218811121,Final Score=-0.047; ML Score=0.026; Momentum Score=-0.053; 20D Return=-0.098; 60D Return=-0.086; RSI=16.698; Volatility=0.016
2020-10-30,BAC,Finance,3,-0.2459615194706489,0.0156452506173217,-0.003003378509377,-0.0210656068079034,-0.0694934667503893,34.08360808960981,0.0213146297520585,0.1559042901075658,Final Score=-0.246; ML Score=0.016; Momentum Score=-0.003; 20D Return=-0.021; 60D Return=-0.069; RSI=34.084; Volatility=0.021
2020-11-30,MS,Finance,1,1.5999521119366702,0.0361231792588073,0.2133477116735413,0.284112146867187,0.1721327361337381,70.47217031563062,0.0267610995516388,1.7968646421212937,Final Score=1.6; ML Score=0.036; Momentum Score=0.213; 20D Return=0.284; 60D Return=0.172; RSI=70.472; Volatility=0.027
2020-11-30,JPM,Finance,2,0.1905650375374075,0.016463111101582,0.1328113910209977,0.2023663418259762,0.1633276929172145,51.95999145507813,0.036996610134268,1.4085500367671635,Final Score=0.191; ML Score=0.016; Momentum Score=0.133; 20D Return=0.202; 60D Return=0.163; RSI=51.96; Volatility=0.037
2020-11-30,GS,Finance,3,-0.1589860142250175,0.0061413341723322,0.1100408883934951,0.2197419065818866,0.1109077112316039,69.70537208422112,0.0213759217770007,1.5755902513328257,Final Score=-0.159; ML Score=0.006; Momentum Score=0.11; 20D Return=0.22; 60D Return=0.111; RSI=69.705; Volatility=0.021
2020-12-31,JPM,Finance,1,1.368052051568258,0.0236230462045347,0.2050003129388303,0.0412159844441373,0.2963681294291567,67.4897313148391,0.0133336250898067,0.1597999459313328,Final Score=1.368; ML Score=0.024; Momentum Score=0.205; 20D Return=0.041; 60D Return=0.296; RSI=67.49; Volatility=0.013
2020-12-31,GS,Finance,2,1.2943439662967575,0.0222050610185539,0.2114719902093342,0.1096570512429508,0.311402835832606,67.66697137713308,0.018802075245483,0.3042451324609001,Final Score=1.294; ML Score=0.022; Momentum Score=0.211; 20D Return=0.11; 60D Return=0.311; RSI=67.667; Volatility=0.019
2020-12-31,MS,Finance,3,1.2498602549483997,0.0167125609845012,0.2730467038261153,0.0704467724572883,0.4354837949284664,65.06999421470366,0.0184502423544112,0.0026877649909144,Final Score=1.25; ML Score=0.017; Momentum Score=0.273; 20D Return=0.07; 60D Return=0.435; RSI=65.07; Volatility=0.018
2021-01-29,MS,Finance,1,2.0593187215328492,0.0801376125558712,0.2067834253677905,-0.0116449488322212,0.3578372134757228,19.494064513785133,0.0212252779598397,0.1721517129092098,Final Score=2.059; ML Score=0.08; Momentum Score=0.207; 20D Return=-0.012; 60D Return=0.358; RSI=19.494; Volatility=0.021
2021-01-29,GS,Finance,2,1.8114441424957872,0.0642002873169126,0.233007602577768,0.0451724828262911,0.4257098726532893,33.67297359395782,0.0206995206117025,-0.0970439569163997,Final Score=1.811; ML Score=0.064; Momentum Score=0.233; 20D Return=0.045; 60D Return=0.426; RSI=33.673; Volatility=0.021
2021-01-29,JPM,Finance,3,1.2664125019491546,0.0488645783604689,0.1877423936519617,0.0264039370012609,0.2834912535555642,33.408559528582515,0.0179528278546979,0.0760292984929296,Final Score=1.266; ML Score=0.049; Momentum Score=0.188; 20D Return=0.026; 60D Return=0.283; RSI=33.409; Volatility=0.018
2021-02-26,GS,Finance,1,0.9963378259601832,0.0118161649366534,0.3385577358726982,0.1616610564639578,0.3855495205538692,72.43524501295812,0.016647701896452,-0.1205937794533459,Final Score=0.996; ML Score=0.012; Momentum Score=0.339; 20D Return=0.162; 60D Return=0.386; RSI=72.435; Volatility=0.017
2021-02-26,JPM,Finance,2,0.4412654312804627,0.0140100135521982,0.2582386355260079,0.1311198023100805,0.248473036969621,69.74646923126355,0.013960030495628,0.0938618798854791,Final Score=0.441; ML Score=0.014; Momentum Score=0.258; 20D Return=0.131; 60D Return=0.248; RSI=69.746; Volatility=0.014
2021-02-26,MS,Finance,3,0.3991775148439895,0.0134952883201674,0.2565123743086311,0.1089152204990782,0.2432476220302062,63.69093440950006,0.0189984123964123,1.603275486954585,Final Score=0.399; ML Score=0.013; Momentum Score=0.257; 20D Return=0.109; 60D Return=0.243; RSI=63.691; Volatility=0.019
2021-03-31,BAC,Finance,1,1.011427347040161,0.0078094705197811,0.3005280630527258,0.0623284066966061,0.288378213188474,59.70547652095225,0.0163585790784687,-0.1311309757891153,Final Score=1.011; ML Score=0.008; Momentum Score=0.301; 20D Return=0.062; 60D Return=0.288; RSI=59.705; Volatility=0.016
2021-03-31,MS,Finance,2,0.7053486042487815,0.0154285566626376,0.2350983136730065,-0.053619230165619,0.1365432691502486,31.379067067604367,0.015098935209887,0.001865207659786,Final Score=0.705; ML Score=0.015; Momentum Score=0.235; 20D Return=-0.054; 60D Return=0.137; RSI=31.379; Volatility=0.015
2021-03-31,GS,Finance,3,0.4759602796298028,0.0121520359231955,0.2771238380359565,-0.0222168849639762,0.2339622641509433,36.86041737813282,0.0152558002865847,-0.0341515474919957,Final Score=0.476; ML Score=0.012; Momentum Score=0.277; 20D Return=-0.022; 60D Return=0.234; RSI=36.86; Volatility=0.015
2021-04-30,GS,Finance,1,2.2282260452183875,0.0309259793030794,0.3298965588153115,0.0635148230625102,0.207589765891933,62.73189377086302,0.0141865888139229,-0.1870066553165145,Final Score=2.228; ML Score=0.031; Momentum Score=0.33; 20D Return=0.064; 60D Return=0.208; RSI=62.732; Volatility=0.014
2021-04-30,BAC,Finance,2,1.177897650774068,0.0109778858872906,0.3218697399820783,0.0263357066757778,0.2834071842056072,52.83472599742405,0.0152797683725562,-0.1091897738401724,Final Score=1.178; ML Score=0.011; Momentum Score=0.322; 20D Return=0.026; 60D Return=0.283; RSI=52.835; Volatility=0.015
2021-04-30,MS,Finance,3,0.0374335862098608,0.0053442786849575,0.2683113845976531,0.0553567088146327,0.1692635245879938,56.69114305223185,0.0167545206275009,-0.0677908328989052,Final Score=0.037; ML Score=0.005; Momentum Score=0.268; 20D Return=0.055; 60D Return=0.169; RSI=56.691; Volatility=0.017
2021-05-28,MS,Finance,1,0.3000695128172618,0.0107066908601101,0.200908787011264,0.1017564335063401,0.121316684303351,64.17721262269814,0.0145509711204607,-0.5657321813661524,Final Score=0.3; ML Score=0.011; Momentum Score=0.201; 20D Return=0.102; 60D Return=0.121; RSI=64.177; Volatility=0.015
2021-05-28,BAC,Finance,2,0.2982111034645769,0.0092018194665672,0.2140920031150901,0.0458919483437456,0.1613698462917381,53.15984761089017,0.0098332934196642,-0.2731426867316835,Final Score=0.298; ML Score=0.009; Momentum Score=0.214; 20D Return=0.046; 60D Return=0.161; RSI=53.16; Volatility=0.01
2021-05-28,JPM,Finance,3,-0.061114829380987,0.0073373783625628,0.1621483599060725,0.0678109882330439,0.090860840571191,56.90129274363339,0.0116424451297582,-0.3448161706191309,Final Score=-0.061; ML Score=0.007; Momentum Score=0.162; 20D Return=0.068; 60D Return=0.091; RSI=56.901; Volatility=0.012
2021-06-30,JPM,Finance,1,-0.0332333989606541,0.0153190394294414,0.0482869626850684,-0.0633506228298539,0.0196669734629699,39.48051399020134,0.0123060617829696,-0.1375002581098102,Final Score=-0.033; ML Score=0.015; Momentum Score=0.048; 20D Return=-0.063; 60D Return=0.02; RSI=39.481; Volatility=0.012
2021-06-30,GS,Finance,2,-0.1049198680709615,0.0075688168535906,0.1592289970573217,-0.0101971720144323,0.1604292839612797,54.355614125113,0.0158684684422265,-0.0538906969863477,Final Score=-0.105; ML Score=0.008; Momentum Score=0.159; 20D Return=-0.01; 60D Return=0.16; RSI=54.356; Volatility=0.016
2021-06-30,V,Finance,3,-0.1141386737519786,0.0137386497472378,0.0566429139664775,0.0181137490018934,0.0693803514804409,49.76183646756431,0.0085766926344347,-0.3446548492565789,Final Score=-0.114; ML Score=0.014; Momentum Score=0.057; 20D Return=0.018; 60D Return=0.069; RSI=49.762; Volatility=0.009
2021-07-30,MS,Finance,1,-0.0008024964313193,0.0042512431637349,0.1541454306154709,0.0430341975475998,0.1357235940216099,60.702471086393224,0.0183899781331989,-0.077127836560857,Final Score=-0.001; ML Score=0.004; Momentum Score=0.154; 20D Return=0.043; 60D Return=0.136; RSI=60.702; Volatility=0.018
2021-07-30,V,Finance,2,-0.0232119252400374,0.0160172342685017,0.0972845165928664,0.0477993016581239,0.0749530656278361,61.88617294978008,0.0123442207687313,-0.2255546809333849,Final Score=-0.023; ML Score=0.016; Momentum Score=0.097; 20D Return=0.048; 60D Return=0.075; RSI=61.886; Volatility=0.012
2021-07-30,GS,Finance,3,-0.1767985550922793,0.0097433499422821,0.1018946978863969,-0.0002933020998607,0.0482635479036039,45.00000000000001,0.0171293570688146,0.1375134968378837,Final Score=-0.177; ML Score=0.01; Momentum Score=0.102; 20D Return=-0.0; 60D Return=0.048; RSI=45.0; Volatility=0.017
2021-08-31,GS,Finance,1,-0.2372310508351782,0.0112090342109057,0.1118997216549483,0.0871543424406811,0.0653081354708111,49.66227761365992,0.0139123103171391,-0.0628410069876519,Final Score=-0.237; ML Score=0.011; Momentum Score=0.112; 20D Return=0.087; 60D Return=0.065; RSI=49.662; Volatility=0.014
2021-08-31,BAC,Finance,2,-0.4123230327195181,0.0121964368400129,0.0504338635987441,0.0830091005517605,-0.031771775645192,48.21428206502821,0.0132065001988324,0.218456558378441,Final Score=-0.412; ML Score=0.012; Momentum Score=0.05; 20D Return=0.083; 60D Return=-0.032; RSI=48.214; Volatility=0.013
2021-08-31,JPM,Finance,3,-0.427148751335637,0.0138931247111695,0.0138329103359315,0.0461769742087641,-0.0344682276206734,46.976494137832425,0.0120140503302433,0.5547268695827454,Final Score=-0.427; ML Score=0.014; Momentum Score=0.014; 20D Return=0.046; 60D Return=-0.034; RSI=46.976; Volatility=0.012
2021-09-30,V,Finance,1,0.1661323579983042,0.0195402155034166,-0.0295979306942354,-0.0320267481034595,-0.071875,46.40956677803017,0.0124207750826121,0.1081660888895799,Final Score=0.166; ML Score=0.02; Momentum Score=-0.03; 20D Return=-0.032; 60D Return=-0.072; RSI=46.41; Volatility=0.012
2021-09-30,GS,Finance,2,-0.0197608958266492,0.0175199936403179,0.0346502911793355,-0.0861335506633032,0.028177400857301,35.36850593298131,0.0152142200503147,0.3635294117647059,Final Score=-0.02; ML Score=0.018; Momentum Score=0.035; 20D Return=-0.086; 60D Return=0.028; RSI=35.369; Volatility=0.015
2021-09-30,MS,Finance,3,-0.1322575735298356,0.0086878784259998,0.0765734180566797,-0.0671076614307071,0.0808619224481315,37.38502899079927,0.0170003934661778,0.0619769557307459,Final Score=-0.132; ML Score=0.009; Momentum Score=0.077; 20D Return=-0.067; 60D Return=0.081; RSI=37.385; Volatility=0.017
2021-10-29,BAC,Finance,1,0.1609058552809138,0.0179434552219662,0.1421173918436729,0.1090992745699965,0.224500210629553,75.18893333499886,0.0148846432964955,-0.1465589525283798,Final Score=0.161; ML Score=0.018; Momentum Score=0.142; 20D Return=0.109; 60D Return=0.225; RSI=75.189; Volatility=0.015
2021-10-29,GS,Finance,2,-0.1505077542338835,0.0146001124185475,0.0918364375216282,0.08776317395662,0.0755920354756731,74.68821747504533,0.0146508005097645,0.4270782861493736,Final Score=-0.151; ML Score=0.015; Momentum Score=0.092; 20D Return=0.088; 60D Return=0.076; RSI=74.688; Volatility=0.015
2021-10-29,MS,Finance,3,-0.2245353550193619,0.0123760256347212,0.0977653865685384,0.0376577043171819,0.0505979439394315,70.97021619356414,0.0134390636574472,0.2092000600330181,Final Score=-0.225; ML Score=0.012; Momentum Score=0.098; 20D Return=0.038; 60D Return=0.051; RSI=70.97; Volatility=0.013
2021-11-30,GS,Finance,1,-0.3077181675283968,0.0196992853677982,-0.0383994066985049,-0.0856971944481591,-0.0737157071410584,33.50486384257822,0.0151517093254743,0.5850731774987861,Final Score=-0.308; ML Score=0.02; Momentum Score=-0.038; 20D Return=-0.086; 60D Return=-0.074; RSI=33.505; Volatility=0.015
2021-11-30,BAC,Finance,2,-0.3090817594465007,0.0111641533931934,0.0283389496508617,-0.0706373534211497,0.0833130827577446,35.70582046495842,0.0155090921436263,0.5367690534350233,Final Score=-0.309; ML Score=0.011; Momentum Score=0.028; 20D Return=-0.071; 60D Return=0.083; RSI=35.706; Volatility=0.016
2021-11-30,MS,Finance,3,-0.3154886749342829,0.0194433630895854,-0.0395994076192957,-0.0882692337036132,-0.0904556384189523,38.148331962532765,0.0168236395341521,0.4924674119506431,Final Score=-0.315; ML Score=0.019; Momentum Score=-0.04; 20D Return=-0.088; 60D Return=-0.09; RSI=38.148; Volatility=0.017
2021-12-31,BAC,Finance,1,-0.418181948630424,0.013504924568251,0.0408043667732388,-0.0089106196618456,0.0056509943606464,49.763042886103904,0.0138327516158326,0.0168412138083697,Final Score=-0.418; ML Score=0.014; Momentum Score=0.041; 20D Return=-0.009; 60D Return=0.006; RSI=49.763; Volatility=0.014
2021-12-31,JPM,Finance,2,-0.4333222066863532,0.0164676419783198,-0.015375718875656,-0.0177408379830155,-0.063128611402383,45.96818339329149,0.0113266657768589,-0.1644022912408969,Final Score=-0.433; ML Score=0.016; Momentum Score=-0.015; 20D Return=-0.018; 60D Return=-0.063; RSI=45.968; Volatility=0.011
2021-12-31,MS,Finance,3,-0.5356735633567551,0.0129332340684685,0.0125435975333055,-0.0070806892971927,-0.0094853161098401,49.19307654246672,0.0159999665720848,0.4375718813991978,Final Score=-0.536; ML Score=0.013; Momentum Score=0.013; 20D Return=-0.007; 60D Return=-0.009; RSI=49.193; Volatility=0.016
2022-01-31,JPM,Finance,1,0.2415596785553331,0.0319441946095018,-0.0705441037391135,-0.0615724636829271,-0.128599031447619,22.04301810362665,0.022337252287034,-0.009300842955302,Final Score=0.242; ML Score=0.032; Momentum Score=-0.071; 20D Return=-0.062; 60D Return=-0.129; RSI=22.043; Volatility=0.022
2022-01-31,GS,Finance,2,-0.0698123744330658,0.0249365257947768,-0.1007408360756561,-0.0728532113619367,-0.1512802157072129,23.62771207740724,0.0233048229230511,-0.1082754536154633,Final Score=-0.07; ML Score=0.025; Momentum Score=-0.101; 20D Return=-0.073; 60D Return=-0.151; RSI=23.628; Volatility=0.023
2022-01-31,BAC,Finance,3,-0.1242367443076551,0.0138886134319811,0.0387300373919323,0.0370869329946608,-0.0461029479321808,31.99999409337198,0.0191928116194738,-0.1225231790284887,Final Score=-0.124; ML Score=0.014; Momentum Score=0.039; 20D Return=0.037; 60D Return=-0.046; RSI=32.0; Volatility=0.019
2022-02-28,BAC,Finance,1,0.3140743371132279,0.0152621287952171,0.0138329234455846,-0.0364071987755045,0.0082116927257882,27.622056289488796,0.0186955499129732,0.0207877637321667,Final Score=0.314; ML Score=0.015; Momentum Score=0.014; 20D Return=-0.036; 60D Return=0.008; RSI=27.622; Volatility=0.019
2022-02-28,V,Finance,2,0.274393124597692,0.0140551211934449,0.0104081912914852,-0.052105284573739,0.1365165700207169,33.453232474127304,0.013706983595124,-0.0064038943239284,Final Score=0.274; ML Score=0.014; Momentum Score=0.01; 20D Return=-0.052; 60D Return=0.137; RSI=33.453; Volatility=0.014
2022-02-28,JPM,Finance,3,-0.0142021238614216,0.0167062280495856,-0.0856014432176622,-0.0328081136250546,-0.1019063677249308,32.173356445981426,0.0180347440665158,0.7049113389264852,Final Score=-0.014; ML Score=0.017; Momentum Score=-0.086; 20D Return=-0.033; 60D Return=-0.102; RSI=32.173; Volatility=0.018
2022-03-31,BAC,Finance,1,-0.0293028844545216,0.0271654373200931,-0.079370058879316,-0.0298893953305557,-0.1410710610748193,55.22914197496552,0.0278863356845446,0.8551683250550519,Final Score=-0.029; ML Score=0.027; Momentum Score=-0.079; 20D Return=-0.03; 60D Return=-0.141; RSI=55.229; Volatility=0.028
2022-03-31,JPM,Finance,2,-0.0413660342358151,0.031239350467628,-0.1335369811913874,-0.014245325457772,-0.1877494736522456,64.32706210091288,0.0218967334889618,0.9785543267586364,Final Score=-0.041; ML Score=0.031; Momentum Score=-0.134; 20D Return=-0.014; 60D Return=-0.188; RSI=64.327; Volatility=0.022
2022-03-31,GS,Finance,3,-0.0447421837954976,0.0298804707375226,-0.1175714999483692,-0.0099574326390527,-0.1898988976060688,52.6632335290407,0.0169409211491072,-0.0068674062334918,Final Score=-0.045; ML Score=0.03; Momentum Score=-0.118; 20D Return=-0.01; 60D Return=-0.19; RSI=52.663; Volatility=0.017
2022-04-29,BAC,Finance,1,0.3609675723123502,0.0415683792522835,-0.1902373660131798,-0.1344007945527383,-0.2390701478010128,28.52530963102149,0.017261176138223,0.1975697410520676,Final Score=0.361; ML Score=0.042; Momentum Score=-0.19; 20D Return=-0.134; 60D Return=-0.239; RSI=28.525; Volatility=0.017
2022-04-29,GS,Finance,2,0.2698816389173973,0.0332622724069028,-0.1565251015802589,-0.0745532124026171,-0.1585688528379599,39.1095814245928,0.0195434863562121,0.438235294117647,Final Score=0.27; ML Score=0.033; Momentum Score=-0.157; 20D Return=-0.075; 60D Return=-0.159; RSI=39.11; Volatility=0.02
2022-04-29,V,Finance,3,0.1878508468371682,0.0159288883522734,-0.0383407568361494,-0.0389592786364091,-0.0946818174305513,46.80604731059748,0.0250620285615538,-0.262438536544712,Final Score=0.188; ML Score=0.016; Momentum Score=-0.038; 20D Return=-0.039; 60D Return=-0.095; RSI=46.806; Volatility=0.025
2022-05-31,V,Finance,1,0.0763151288713419,0.0093504098532928,0.029832354616563,0.0030255727005237,0.0593140210746365,68.05905954633342,0.0247502599063898,0.95752674997958,Final Score=0.076; ML Score=0.009; Momentum Score=0.03; 20D Return=0.003; 60D Return=0.059; RSI=68.059; Volatility=0.025
2022-05-31,JPM,Finance,2,-0.3617001385731319,0.0008360647674787,-0.0414179508813517,0.0977999093213657,-0.0161458204426456,75.28430929658575,0.0217605864434089,0.5222136735314642,Final Score=-0.362; ML Score=0.001; Momentum Score=-0.041; 20D Return=0.098; 60D Return=-0.016; RSI=75.284; Volatility=0.022
2022-05-31,BAC,Finance,3,-0.3862542696721913,0.0076502693676295,-0.0748346522374873,0.0293304203429132,-0.091575089868956,58.737889247725995,0.024416526741342,0.6512904237460106,Final Score=-0.386; ML Score=0.008; Momentum Score=-0.075; 20D Return=0.029; 60D Return=-0.092; RSI=58.738; Volatility=0.024
2022-06-30,JPM,Finance,1,0.7834104109962936,0.0522472323162126,-0.1916705626400227,-0.1331691368183963,-0.1714369981895134,27.158293914820888,0.0181031465937139,0.6247537051315,Final Score=0.783; ML Score=0.052; Momentum Score=-0.192; 20D Return=-0.133; 60D Return=-0.171; RSI=27.158; Volatility=0.018
2022-06-30,BAC,Finance,2,0.0156802409797587,0.0353923316261771,-0.2295521346003698,-0.1510771552988613,-0.2375704686574471,26.1971519210926,0.0176121567273211,0.3175731229569527,Final Score=0.016; ML Score=0.035; Momentum Score=-0.23; 20D Return=-0.151; 60D Return=-0.238; RSI=26.197; Volatility=0.018
