Date,Ticker,Sector,Rank,Final_Score,ML_Score,Momentum_Score,Return_20,Return_60,RSI,Volatility,Volume_change,Signal_Summary
2020-06-30,V,Finance,9,-0.1836168065170517,0.018631075,0.0770267136845795,-0.0162456835989542,0.2721105723055552,41.470243029738455,0.0200020108415628,0.1271382973417785,Final Score=-0.184; ML Score=0.019; Momentum Score=0.077; 20D Return=-0.016; 60D Return=0.272; RSI=41.47; Volatility=0.02
2020-06-30,BAC,Finance,10,-0.4522419066092475,0.032703374,-0.0716488830397798,-0.0438808432323754,0.1857213772256487,36.36363304506509,0.0400528949284521,-0.0687046169261135,Final Score=-0.452; ML Score=0.033; Momentum Score=-0.072; 20D Return=-0.044; 60D Return=0.186; RSI=36.364; Volatility=0.04
2020-07-31,AAPL,Technology,1,1.5571530508264986,0.047540583,0.2923633522202743,0.1673396106798033,0.4138309604545467,68.77013765189068,0.0285505377214485,1.3672724973123378,Final Score=1.557; ML Score=0.048; Momentum Score=0.292; 20D Return=0.167; 60D Return=0.414; RSI=68.77; Volatility=0.029
2020-07-31,NVDA,Technology,2,1.2942019724182603,0.022981072,0.3698914657979534,0.1042939526300514,0.4258034383644364,61.51955901688139,0.0218240993266443,0.2499352499352498,Final Score=1.294; ML Score=0.023; Momentum Score=0.37; 20D Return=0.104; 60D Return=0.426; RSI=61.52; Volatility=0.022
2020-07-31,JPM,Finance,3,0.8106092900473854,0.06865197,-0.0771785863615312,0.0429526826056727,0.0705661125896508,46.86139873463038,0.0204104734969267,-0.020209237738291,Final Score=0.811; ML Score=0.069; Momentum Score=-0.077; 20D Return=0.043; 60D Return=0.071; RSI=46.861; Volatility=0.02
2020-07-31,META,Technology,4,0.388166478390043,0.01122386,0.1640351062382906,0.0867534922408121,0.2168177516360727,64.4247795577201,0.0229460964789291,1.5711534636895896,Final Score=0.388; ML Score=0.011; Momentum Score=0.164; 20D Return=0.087; 60D Return=0.217; RSI=64.425; Volatility=0.023
2020-07-31,ABBV,Healthcare,5,0.1031563934996414,0.019354736,0.0224923675868552,-0.0401496126778195,0.1110981701778375,37.67755686344996,0.0098623544011277,1.279185837947438,Final Score=0.103; ML Score=0.019; Momentum Score=0.022; 20D Return=-0.04; 60D Return=0.111; RSI=37.678; Volatility=0.01
2020-07-31,PFE,Healthcare,6,-0.1019600974750455,0.008011554,0.0322422145166479,0.1150390616352923,-0.0007790806305646,72.99580230395436,0.0190808112874057,-0.1177943865047669,Final Score=-0.102; ML Score=0.008; Momentum Score=0.032; 20D Return=0.115; 60D Return=-0.001; RSI=72.996; Volatility=0.019
2020-07-31,UNH,Healthcare,7,-0.1211860175282016,0.006235475,0.0377834433362058,0.0151545258019125,0.0485161557593911,53.53932671238564,0.0150402999135434,0.7745884913617196,Final Score=-0.121; ML Score=0.006; Momentum Score=0.038; 20D Return=0.015; 60D Return=0.049; RSI=53.539; Volatility=0.015
2020-07-31,MSFT,Technology,8,-0.1360355916768573,0.0007550997,0.0687330755979745,-0.0060603123886855,0.1230963188734275,47.389745987221445,0.0193183442994559,1.0352796695322093,Final Score=-0.136; ML Score=0.001; Momentum Score=0.069; 20D Return=-0.006; 60D Return=0.123; RSI=47.39; Volatility=0.019
2020-07-31,V,Finance,9,-0.1910218523680922,0.011174729,-0.0160280141699382,-0.0269331237378083,0.0649960577051593,51.93927539258753,0.0142566114122169,0.3506295597843687,Final Score=-0.191; ML Score=0.011; Momentum Score=-0.016; 20D Return=-0.027; 60D Return=0.065; RSI=51.939; Volatility=0.014
2020-07-31,GOOGL,Technology,10,-0.2458775332230816,0.0018508907,0.0274109404500489,0.012259100770211,0.1059289519257922,45.48898227820541,0.0161740931845922,1.5378169912879418,Final Score=-0.246; ML Score=0.002; Momentum Score=0.027; 20D Return=0.012; 60D Return=0.106; RSI=45.489; Volatility=0.016
2020-08-31,NVDA,Technology,1,2.723094750349893,0.08519508,0.6101754230107241,0.2147317420990613,0.4993834260386016,89.3102000133057,0.0242536186002358,-0.0676148633554248,Final Score=2.723; ML Score=0.085; Momentum Score=0.61; 20D Return=0.215; 60D Return=0.499; RSI=89.31; Volatility=0.024
2020-08-31,META,Technology,2,1.0264260430027208,0.040794976,0.3787447606272781,0.1636767915314327,0.2705291276108037,79.12021103888321,0.0277700162736476,0.0109398859967126,Final Score=1.026; ML Score=0.041; Momentum Score=0.379; 20D Return=0.164; 60D Return=0.271; RSI=79.12; Volatility=0.028
2020-08-31,AAPL,Technology,3,0.7985885242174446,0.021703899,0.5137178380191907,0.1845323537453385,0.5570436595611803,87.86827664103261,0.020252826484692,0.2029137131588765,Final Score=0.799; ML Score=0.022; Momentum Score=0.514; 20D Return=0.185; 60D Return=0.557; RSI=87.868; Volatility=0.02
2020-08-31,GS,Finance,4,-0.1173776515663383,0.024290288,0.0528979307981249,0.0274838043247598,-0.0598843757406818,40.02577717544707,0.0126564000900085,-0.17612376264402,Final Score=-0.117; ML Score=0.024; Momentum Score=0.053; 20D Return=0.027; 60D Return=-0.06; RSI=40.026; Volatility=0.013
2020-08-31,BAC,Finance,5,-0.1822239298721039,0.023831043,0.0283982773575969,0.0300120050767989,-0.0843116608955405,38.056673752945,0.0156713165213821,0.0634824303152385,Final Score=-0.182; ML Score=0.024; Momentum Score=0.028; 20D Return=0.03; 60D Return=-0.084; RSI=38.057; Volatility=0.016
2020-08-31,PFE,Healthcare,6,-0.2070086467899933,0.019691344,0.0691724975277964,-0.0146023940461484,0.0500138640660166,50.0,0.0072140683165849,-0.0852272240959699,Final Score=-0.207; ML Score=0.02; Momentum Score=0.069; 20D Return=-0.015; 60D Return=0.05; RSI=50.0; Volatility=0.007
2020-08-31,MSFT,Technology,7,-0.2487977610389128,0.004494868,0.2418433329104958,0.041516605578189,0.2047542866234786,80.26780218552072,0.0158829932836421,0.0943714843170588,Final Score=-0.249; ML Score=0.004; Momentum Score=0.242; 20D Return=0.042; 60D Return=0.205; RSI=80.268; Volatility=0.016
2020-08-31,JNJ,Healthcare,8,-0.3114105686799246,0.01503276,0.0792976994331013,0.0411265511203067,0.0414799761287489,77.71086552300112,0.0067312863977132,0.1792167837351965,Final Score=-0.311; ML Score=0.015; Momentum Score=0.079; 20D Return=0.041; 60D Return=0.041; RSI=77.711; Volatility=0.007
2020-08-31,JPM,Finance,9,-0.3766367679724087,0.019338084,-0.0056409597626195,0.0425598754654148,-0.0992538036711221,39.85467906872807,0.0174087972306288,0.0336345199066636,Final Score=-0.377; ML Score=0.019; Momentum Score=-0.006; 20D Return=0.043; 60D Return=-0.099; RSI=39.855; Volatility=0.017
2020-08-31,ABBV,Healthcare,10,-0.4042483583781892,0.013694965,0.0528270159070699,-0.0017720011883851,0.0204581587657111,64.62263641683275,0.0108906210584783,1.0112791851446854,Final Score=-0.404; ML Score=0.014; Momentum Score=0.053; 20D Return=-0.002; 60D Return=0.02; RSI=64.623; Volatility=0.011
2020-09-30,NVDA,Technology,1,2.4261537850924153,0.11123842,0.4947813918383776,-0.0210187168157255,0.3706283667333894,64.70233216738004,0.0401626878489672,0.1089756380137096,Final Score=2.426; ML Score=0.111; Momentum Score=0.495; 20D Return=-0.021; 60D Return=0.371; RSI=64.702; Volatility=0.04
2020-09-30,GOOGL,Technology,2,1.0756381082413566,0.10666355,0.0533277119666977,-0.1144838832562655,-0.0163230694547711,39.418867702794024,0.0226084414001245,0.2862710585868746,Final Score=1.076; ML Score=0.107; Momentum Score=0.053; 20D Return=-0.114; 60D Return=-0.016; RSI=39.419; Volatility=0.023
2020-09-30,AAPL,Technology,3,1.040292993852133,0.059387755,0.3126766461276584,-0.1369056202110166,0.2429632863768727,53.42992270218629,0.0337205515128954,0.4356212681949081,Final Score=1.04; ML Score=0.059; Momentum Score=0.313; 20D Return=-0.137; 60D Return=0.243; RSI=53.43; Volatility=0.034
2020-09-30,META,Technology,4,0.753819027576239,0.064430304,0.1844912697511339,-0.1135256169366359,0.0873536213269798,44.63511968713284,0.0224420825945341,-0.0028564073623033,Final Score=0.754; ML Score=0.064; Momentum Score=0.184; 20D Return=-0.114; 60D Return=0.087; RSI=44.635; Volatility=0.022
2020-09-30,MSFT,Technology,5,0.1363728766707996,0.043454338,0.0911488548531148,-0.0745369037838264,0.0099880039906588,55.84354929927888,0.0266336906544524,0.3966327992436596,Final Score=0.136; ML Score=0.043; Momentum Score=0.091; 20D Return=-0.075; 60D Return=0.01; RSI=55.844; Volatility=0.027
2020-09-30,ABBV,Healthcare,6,-0.2603180494241701,0.03721752,-0.0104111068731857,-0.0504119864871045,-0.1183694244272559,39.35947767022889,0.0123610722320888,0.4901886038955145,Final Score=-0.26; ML Score=0.037; Momentum Score=-0.01; 20D Return=-0.05; 60D Return=-0.118; RSI=39.359; Volatility=0.012
